	ShaoY_2019_ERR3405065_bin.8	MGYG000219774	ShaoY_2019_ERR3405918_bin.15	VatanenT_2016_SRR4305363_bin.2	BackhedF_2015_ERR525762_bin.5	ShaoY_2019_ERR3405119_bin.12	Bg42221_1E1	MurphyR_2019_SRR7352005_bin.8	ParnanenK_2018_SRR5723804_bin.1	MurphyR_2019_SRR7351807_bin.6	ShaoY_2019_ERR3404734_bin.10	PV20-2	ShaoY_2019_ERR3405915_bin.14	MurphyR_2019_SRR7352002_bin.12	Baumann-DudenhoefferAM_2018_SRR7217889_bin.9	MGYG000152456	MGYG000008610	BackhedF_2015_ERR526045_bin.2	ShaoY_2019_ERR3406125_bin.1	ShaoY_2019_ERR3406266_bin.7	ShaoY_2019_ERR3406102_bin.6	JG_Bg468	ShaoY_2019_ERR3406198_bin.10	Bg42221_1D3	YassourM_2018_SRR7280800_bin.4	MurphyR_2019_SRR7351942_bin.8	MGYG000128273	KIJ_genome_18534	DianaHT_2018_SRR6795021_bin.13	CasaburiG_2019_SRR6277129_bin.6	CokerMO_2019_SRR8692222_bin.7	MGYG000111443	MurphyR_2019_SRR7351904_bin.13	MurphyR_2019_SRR7351642_bin.8	ShaoY_2019_ERR3405213_bin.4	VatanenT_2016_SRR4408034_bin.6	FerrettiP_2018_SRR5273974_bin.15	BackhedF_2015_ERR525997_bin.2	ChuDM_2017_SRR8942415_bin.5	MurphyR_2019_SRR7351990_bin.1	MurphyR_2019_SRR7352076_bin.1	MGYG000091537	WampachL_2018_SRR5575423_bin.7	SPMP78.bin.95	TM115-191	JCM15439	MGYG000183087	DianaHT_2018_SRR6795047_bin.4	MurphyR_2019_SRR7351743_bin.7	ShaoY_2019_ERR3406246_bin.4	MurphyR_2019_SRR7351718_bin.6	KIJ_genome_26637	ShaoY_2019_ERR3405896_bin.18	SPMP38.bin.25	ShaoY_2019_ERR3404970_bin.5	DianaHT_2018_SRR6795059_bin.13	ChuDM_2017_SRR8942364_bin.1	ShaoY_2019_ERR3406028_bin.3	SS_Bg39	ShaoY_2019_ERR3405650_bin.3	ShaoY_2019_ERR3405888_bin.7	MGYG000279952	MurphyR_2019_SRR7351945_bin.4	MGYG000000756	ChuDM_2017_SRR8942351_bin.4	ShaoY_2019_ERR3406144_bin.2	ShaoY_2019_ERR3405871_bin.8	Bg41121_2E9	MurphyR_2019_SRR7351817_bin.7	ShaoY_2019_ERR3406290_bin.8	MGYG000110618	ShaoY_2019_ERR3405965_bin.2	MurphyR_2019_SRR7411410_bin.1	MurphyR_2019_SRR7352101_bin.11	ShaoY_2019_ERR3406253_bin.8	Bg41721_1F7	MurphyR_2019_SRR7351968_bin.3	ShaoY_2019_ERR3404927_bin.4	MGYG000264346	ParnanenK_2018_SRR5723876_bin.5	MurphyR_2019_SRR7351639_bin.4	ERR7738226_bin.16	ShaoY_2019_ERR3406025_bin.10	1899B	ShaoY_2019_ERR3405190_bin.3	Bcat_MC1	ShaoY_2019_ERR3405651_bin.7	MurphyR_2019_SRR7351965_bin.4	Bifidobacterium_catenulatum_BIOML_A1	VatanenT_2016_SRR4305474_bin.9	DSM16992	CokerMO_2019_SRR8692185_bin.21	VatanenT_2016_SRR4408139_bin.2	ShaoY_2019_ERR3405802_bin.7	ShaoY_2019_ERR3405657_bin.2
ShaoY_2019_ERR3404734_bin.10	0.8123376307566356	0.8392458366600875	0.8159107673352598	0.9000894677328491	0.8818210280582158	0.8169108200229394	0.8057405253366945	0.8959656435800062	0.8794809858270142	0.878002184512254	1.0	0.7835590122275946	0.807341420216668	0.8210427499726429	0.8818453454487977	0.8872022639490632	0.8472802011858781	0.9059788357643969	0.8161443156073066	0.9146743293466323	0.8086601320434309	0.8146731134771031	0.8871445101464313	0.8034658360926816	0.8848384109395835	0.807766467939547	0.8875305487219185	0.814882344358568	0.8073753632410218	0.8851327526880849	0.9134544069191082	0.8678957756639661	0.9073269311047796	0.823494753522982	0.8877063431913332	0.9176076145855708	0.8844868220007538	0.8548652005982078	0.8846322197319413	0.8698609247903638	0.8272041688113254	0.8349148080749949	0.8133128594414295	0.8096267483190603	0.8806892561715511	0.8277462439763797	0.8449958863080932	0.752493039146946	0.8822035203475765	0.9115632231890637	0.8925647551846703	0.7938660395481829	0.8922876382544978	0.8683010655069974	0.823393937674528	0.7798658085329724	0.8813412662065276	0.8216967864568346	0.8047161552584331	0.7965009301401897	0.8021937325978674	0.7931172665631827	0.8698614314026676	0.7873935607549739	0.8569129275301232	0.8745283439451724	0.8715180536360578	0.7985263661307384	0.819111543870599	0.8026790671848972	0.8433580087299433	0.8618518908797627	0.8951814077337408	0.801024978013026	0.7832879746450674	0.8153854103762306	0.8642061182554704	0.7913537491336929	0.7766589526499876	0.874461977733376	0.8057734551364408	0.8053261164721951	0.7971124111908632	0.8884961517729404	0.8774357919566178	0.7980162075408228	0.8849169358466707	0.8177411575888497	0.8948090476904559	0.8573136578624203	0.8941230946311255	0.8877706829539145	0.8734234225106084	0.8168170967467384	0.813909648735293
PV20-2	0.7222694601130841	0.6205122949263975	0.708111589394756	0.6657775820779442	0.6413686672756981	0.7443194327404135	0.7495341584780626	0.6606645021590247	0.6645101725954438	0.6500520038566364	0.6504062880381007	1.0	0.702772020659829	0.7205722701771168	0.6831151533249149	0.6457525122544368	0.630887338473828	0.6628867918639482	0.7192934729887835	0.6507567763176209	0.7004198267550352	0.6913020702849204	0.6307831620538022	0.7628404818602281	0.6485804592029112	0.7167548581218384	0.6514590181773091	0.6715275299897342	0.7201639998346674	0.6542671420822969	0.649221123097726	0.6424656829375894	0.6860565555648345	0.7565316928288665	0.6539297285761403	0.6659374317264859	0.6792732787904401	0.6352918500298189	0.6635320951944725	0.6515383103512559	0.7517416863420917	0.6151444678103297	0.7240539557937695	0.6794537950162338	0.6626080039544863	0.7469499927877863	0.6283023292497864	0.6493733809423791	0.64557621369747	0.6638315496811864	0.6708349887683479	0.6671618209869514	0.6554877354408181	0.6775199938590742	0.6904138292299633	0.7333973575461266	0.64954250946234	0.7151230420526888	0.7276765115492425	0.6724423423583011	0.7117775871391469	0.6653625634653717	0.6528074069012871	0.6778561420645827	0.6354141624258006	0.6402864134547009	0.6389856843884676	0.7862742716296819	0.7377208898606398	0.7085228121053844	0.631574818492622	0.6392695335005217	0.6571372657190409	0.7022954240823829	0.6868908104588064	0.713172791987104	0.6535864103336261	0.6791324086516197	0.7076830742419373	0.6511291964750411	0.677972127957324	0.7197283146448428	0.6874576651491494	0.6960144716652791	0.6414774831314335	0.7227156894749761	0.6604262038703016	0.746276852843004	0.6653553934283658	0.632641888705842	0.6553780760513173	0.6439148739465318	0.6383728571079107	0.6747747132196081	0.7297347339367974
ShaoY_2019_ERR3405915_bin.14	0.8527140721350736	0.6653710398025623	0.8527628049937257	0.6925426543047648	0.6833286631010459	0.86565395145163	0.7911575098205412	0.6975691005828798	0.6946860298558377	0.6888106745845959	0.6940516324637419	0.7321067736933067	1.0	0.8331560965676403	0.6998643312024311	0.6980625207767321	0.6737774579200467	0.7254003491361231	0.8454820288881424	0.6912081571843547	0.8501621237779801	0.7075810923470267	0.6759743525926751	0.7555707749046664	0.7050656936339222	0.8228643259810534	0.6976530777410928	0.6770255899721701	0.7145529369379404	0.6870040778959936	0.6864780240914368	0.6910006074202739	0.7060242515590164	0.9129335266403393	0.6827099298420881	0.7051796937139834	0.7158095485074691	0.674895267865379	0.694793503213758	0.6869749252037642	0.8303422090952919	0.6525821453248655	0.8245869455114426	0.6765321697783178	0.6872825513740055	0.8415324917632767	0.6649015509232266	0.6620689535140742	0.711082461218217	0.7085222456797451	0.7105189875400523	0.6664818879109442	0.6881271092190385	0.7109684611381559	0.711202988020419	0.7335792022082946	0.6859358710389324	0.8518508043532367	0.7073852906827995	0.6818405704529197	0.8334080280422792	0.6810216843816409	0.6867316960253133	0.6939924568496644	0.6904758589601452	0.66443989411046	0.6933280365357203	0.7652338045916796	0.8197963314600191	0.821446721932049	0.6763903223504554	0.6952773508818036	0.7299860241123223	0.8156013895826553	0.8141350526749989	0.7153470214650838	0.6836388999601435	0.6912381801062029	0.7958750245839867	0.6912386152210123	0.6971070086553038	0.719047237804167	0.6901704083639509	0.7189223598538711	0.689959377681395	0.7002863925675429	0.7123538666912651	0.8642050191363493	0.7030028143225872	0.6705615243638187	0.6807562643479108	0.695306503574033	0.6919200050125226	0.6781825602503476	0.8831194599006894
MurphyR_2019_SRR7352002_bin.12	0.8416951365614975	0.6494071311745776	0.8275660077146436	0.6934651123442843	0.6819110918938134	0.8651569504427289	0.8083648510308125	0.6912664218170259	0.7029776747031811	0.6791830236822811	0.6929741882448246	0.7332308189246327	0.8111352181856403	1.0	0.6915026977326058	0.7037266650829487	0.6657994671187669	0.7239553870054228	0.85090477012447	0.6833035389261366	0.829600629613362	0.7002530245880767	0.6654542393795472	0.7572950723012847	0.6985567942357221	0.9557343694722972	0.6944161976753526	0.6789258119260803	0.7244381931258663	0.683978185708597	0.6887242125987616	0.6830458999078823	0.7047303036465962	0.8737397905732318	0.6855714459060605	0.7104333975365779	0.713355869982448	0.6689774422726239	0.7020791426046921	0.6801118913865679	0.9688107246193522	0.643337873704755	0.8325589920717253	0.6703660439464658	0.6830693993208242	0.8679666257064778	0.6604082745278327	0.6544975312798549	0.7119275329376317	0.7098929110389133	0.7084252658851758	0.6652320631117324	0.6871211253740679	0.7287206406879945	0.7082368433195869	0.7225351679396227	0.6879906036529196	0.8614564337974538	0.7190927175746555	0.6851792193409568	0.8264111183840608	0.6811052756609317	0.6740422066546919	0.6933087344327071	0.6864789505076728	0.6587316982299387	0.6844507375397567	0.7730059252701578	0.8264807620987795	0.8280928218265966	0.6788288234399381	0.7039543957574587	0.72252747722266	0.8236599780216399	0.81658708198817	0.7336755987223156	0.672846300166974	0.6836368033278587	0.7840822667448272	0.7009357893495534	0.6847981015892439	0.7221796859111193	0.680760047921712	0.7213862602777887	0.6898128763110536	0.731586714542804	0.7159839588734638	0.8621836338124935	0.7042526246707946	0.6680707921951187	0.681342833362672	0.6990101192744749	0.6919526046749305	0.6733504693900919	0.8559609892654682
Baumann-DudenhoefferAM_2018_SRR7217889_bin.9	0.7991352840600293	0.8353137136668558	0.7942310286142726	0.8707384053285305	0.8544160117741801	0.8062075278585512	0.7922708140766512	0.8840904763227109	0.8479437830504172	0.873792035766849	0.869600856087624	0.799126854096169	0.7929670299154623	0.8032347258972456	1.0	0.8676927089738453	0.8164018335667276	0.8722791051940478	0.8081330307802774	0.8740107189469885	0.7977076448862848	0.8055162708220107	0.8384218909301523	0.7923243691411751	0.872340594342205	0.7925296635551835	0.8647665197538847	0.7957127187327682	0.8098363793602749	0.874143118967617	0.8786952994521515	0.8664297020354892	0.8936753452318141	0.817051932544421	0.8884695946079968	0.8706322869599369	0.8573754249693546	0.8362727460260159	0.8802702150533369	0.8641367518655014	0.8107359060921862	0.816620516746867	0.7971601931155956	0.8002559733732153	0.8727764730618025	0.8263541497240923	0.827276486946449	0.7458955993605129	0.8641283219016411	0.8705960877033605	0.8996095439092023	0.7643225085985631	0.87942077222436	0.858295778670803	0.7900943957600257	0.7667404205857734	0.8682461113072593	0.8128101730820344	0.801286908365301	0.7772887847760803	0.7957137104932223	0.7742416007807138	0.8822279501898229	0.7684388103635	0.8701324396910468	0.8450225526327273	0.8521210780832841	0.7981757558206422	0.8107820229533039	0.786708029689341	0.8297216723461482	0.8616930541064833	0.8741837811462371	0.7824742043105877	0.7822837863033915	0.7941154885213645	0.87099775068729	0.7733916620715099	0.7725337892786728	0.8446332866544747	0.7767205060358541	0.7937366360278804	0.7770948956072946	0.8672895583492346	0.8623094332287357	0.7913370716090719	0.8911002392126215	0.8114955946000627	0.8825234948051588	0.8330703515195753	0.8790756395863168	0.8689661293969699	0.8477900601800243	0.7705130773533484	0.8023446208896488
MGYG000152456	0.7943216452240824	0.8184759225015691	0.8121065084111351	0.857597353838172	0.843884005798418	0.8131242629603439	0.7893253052642459	0.8532574854405938	0.8471872355291752	0.85379518584208	0.8710880680702867	0.7643495688706254	0.7946565898364685	0.8245228157412041	0.8669713304308113	1.0	0.8136540121544145	0.8909720500150824	0.8104874438011145	0.8590459644392188	0.8059428318125821	0.8088947175656583	0.8215500580686617	0.7808895711466586	0.8778242316027696	0.8112298877935549	0.8545232182710795	0.7781702582104914	0.7888432633146696	0.854017322699256	0.8816726159919653	0.855004266319729	0.8708843183802596	0.8186970654578181	0.865174854505328	0.8710115376989106	0.8517079938954605	0.8350243729354814	0.8664922701840158	0.850073523821072	0.8342113619772268	0.8147393519666566	0.8114579880562925	0.7694706433967956	0.85887054092561	0.8082447063594254	0.8277803260293211	0.7273511099140126	0.8768651172082516	0.8656544117025871	0.8702208895115126	0.7618767433643447	0.8582538254004303	0.8729267847851658	0.7741171302303415	0.7469066076024475	0.8628690043547769	0.8238305637455753	0.7828793608024358	0.7642014776325081	0.7991529976300432	0.7571124792709538	0.8558704509775761	0.75229355062658	0.8469059615668451	0.8285848888296966	0.842809101945909	0.7827943822731807	0.7879408012729883	0.8122680173117663	0.8336791280308388	0.8741790999531376	0.895628475857898	0.7891359671376598	0.779113470190178	0.7839065574104508	0.8481219993509826	0.7597155057986665	0.7568724521970925	0.8386829222476274	0.7696251949909381	0.7735292378320436	0.7591832718522785	0.8615997928710468	0.8542329992004067	0.7613037594799513	0.8829184708039118	0.816911025492068	0.8857341921299943	0.8252235158947121	0.8588143855232366	0.8594584333239078	0.8417391675980347	0.7681904990028688	0.812745089756708
MGYG000008610	0.7961850498852473	0.8362677255299826	0.8018419091750977	0.8311084511390021	0.8627212475711047	0.7983125857165794	0.7767628349315535	0.8226007932527288	0.8430837935952223	0.8522978132610104	0.8453738771407708	0.7585704152224194	0.7809135181538954	0.7909462414444974	0.8318118303916505	0.8270855194841024	1.0	0.8765939742021368	0.7978174862567647	0.8342410985242954	0.7928232450190559	0.788478697550401	0.8174927189062875	0.7879845922662084	0.860538534992745	0.7933824688064971	0.8536911503954085	0.7804591798945876	0.7963292053504544	0.823159022864548	0.8430425353069045	0.8483101748406958	0.8392184387764283	0.804444163865991	0.8398298567840308	0.8568918988108168	0.841621361255087	0.8046519465710137	0.8315001563341166	0.8517241739270484	0.798156997231718	0.8182199583738667	0.7797433734466628	0.779154821478369	0.8494181835715461	0.8000628318993178	0.8255490210601193	0.7722969980370002	0.8269980320293561	0.8598117926129769	0.8369457533042669	0.7675836114125396	0.8512986667607819	0.8269657213216371	0.7970385496568354	0.7657757030437183	0.8289371715802968	0.8182045486517239	0.7966443590226657	0.7680995885604188	0.7925130622249551	0.7739985296142549	0.8245548454380015	0.7698006230498624	0.8423600337423206	0.816795801795183	0.8537488125814914	0.7772460042839028	0.8053110850084778	0.7931567909402764	0.8204190748499913	0.8474566750691076	0.8397920781103902	0.7990085086520619	0.7643813717336981	0.7947792855555726	0.8407191468780152	0.7707495636811739	0.763265906685682	0.8467642317483026	0.7722666756805256	0.7854941823328033	0.7714633817778545	0.8509581616102067	0.8566846131936052	0.7839338236938893	0.8314728165045083	0.7954185404805945	0.8425355057396244	0.8407047313314945	0.860791055600763	0.8259292932355794	0.8208873315680089	0.7809980230817755	0.7994514138917154
BackhedF_2015_ERR526045_bin.2	0.7261075990612296	0.7851533322127532	0.744612451562625	0.797922102903411	0.8229194287917779	0.7590841145184937	0.7190479443497145	0.8022874216080804	0.7837344800403409	0.818195464526898	0.8050523182075991	0.7079227410947588	0.7430214674985326	0.7595924204440553	0.7895995484122069	0.8051480469097606	0.7774878451514087	1.0	0.7633325812862521	0.7951149598343938	0.7357577713279504	0.7526136632273247	0.7949981078974832	0.7128291741534302	0.8567260424316349	0.7502474115048822	0.7921096179031549	0.7205364582537467	0.7263768079466508	0.7749926068678378	0.7980973808087772	0.7859524196890121	0.8059129776659995	0.7724591669895076	0.7946718213351862	0.8014968733118266	0.7916013119775932	0.7758213567588509	0.7931927454722122	0.8178098531350926	0.7639150432486995	0.7552414835162365	0.758111546858975	0.7074117385860377	0.8123578114171534	0.7332486006980555	0.7919959119799302	0.6845137026873249	0.8234987447405393	0.8126760082299718	0.7960192140538723	0.688621497700264	0.8016730500782459	0.8131407193944553	0.7116638007980088	0.6883967824369741	0.7784127731751098	0.7697666287047682	0.719509509500512	0.693295125746167	0.740116348574721	0.6927265961300436	0.7690565284727722	0.6968312451292966	0.8064109466894498	0.7782712025592372	0.7991027568967362	0.7104287657109676	0.7290662002177042	0.7457333312959149	0.7648426678555602	0.8524101610848893	0.8389447730780328	0.7136282616296891	0.7252730065733709	0.7217903694229042	0.8017125999645849	0.7072045511132844	0.6984882954807963	0.8124288214403529	0.699647826239372	0.7019552025628326	0.7131424272304563	0.7970457133765806	0.8198992556531619	0.7143756645953911	0.8409330537276217	0.7609532960785389	0.8057619690090686	0.7804994791100197	0.83033952678561	0.7683208107007611	0.7880382267628687	0.7033398980152249	0.7599901664600784
ShaoY_2019_ERR3406125_bin.1	0.8628568549177253	0.6625439238353481	0.8538599786297271	0.6904071075753354	0.6844602972457672	0.9257311953872598	0.7866008991708144	0.7068138094514145	0.710328577636496	0.6985986148514353	0.6998557657315054	0.7388339031929221	0.8291721883254225	0.8630317104358166	0.7041931300731249	0.7014255892867833	0.6807366499319313	0.7381396492639487	1.0	0.6840636422404418	0.8488985609735404	0.7185846867049942	0.6690747343681966	0.7487265910021762	0.7247274558048371	0.8500213401254222	0.7012106806574051	0.6941992327891134	0.7340964384170494	0.7009285861639326	0.6886266821768392	0.6870180975461224	0.7258342998479274	0.8986540001214514	0.6786448438940754	0.7109539229869113	0.7269075509589705	0.6766697517611525	0.6947225073075394	0.6819515943076346	0.8582124167229062	0.653506133078831	0.8519490576105865	0.6837815477469694	0.6879117556742984	0.8671972340096566	0.6663894531975088	0.6703168114967073	0.7223789653118522	0.7176337483208918	0.7160307625121828	0.6735344114367567	0.707910747886337	0.7332066563964172	0.7133041361943601	0.7188318962305715	0.6894105172579381	0.8872293884751263	0.7177806097289438	0.7068107947011025	0.8525166920264592	0.6951062419543851	0.6905272669091962	0.6944227549908115	0.7067845233055273	0.6599232444570585	0.692688842882842	0.764437316234818	0.8602456504689875	0.843031856866546	0.6788347731637263	0.7132817409063287	0.7294261595052709	0.8368890877667031	0.8294202592082318	0.735823028988547	0.687552569708564	0.6877954724479816	0.7866822974292362	0.7041750415712534	0.6856382032604955	0.7295170326932444	0.6967109504775579	0.7322897416229779	0.7036000856189089	0.7135603899708732	0.7287624837580327	0.8997048559444631	0.6987161901136001	0.6702728822778764	0.6848104389605658	0.6972449919613837	0.6939391029050564	0.6844637426746951	0.8716448520769692
ShaoY_2019_ERR3406266_bin.7	0.8122310536403761	0.8522553886489158	0.8150974270179995	0.9068357018521418	0.883901644813256	0.8063217808559824	0.8135690697743434	0.8998949030539515	0.8822520218626207	0.883546034406714	0.9250050911130145	0.7926151742797994	0.8070846803036862	0.8172121576802126	0.8977658456415467	0.8854315370658611	0.8475101643175913	0.9032233141252547	0.810512866956681	1.0	0.8045728939933053	0.8160885311294698	0.8804867615711532	0.802915084328275	0.8914457021284434	0.8049254343819491	0.8792434043223806	0.8041297880766645	0.8157989261077392	0.8794542122180572	0.915908628080635	0.8656514117477305	0.9196770750506809	0.82140529045951	0.9015588527547782	0.9265109348920838	0.8978272459995108	0.8500040421902326	0.9082719585588517	0.8967394363242471	0.8232892581097081	0.8348115469513188	0.8187487016382639	0.8081745366575487	0.9063782691853094	0.825180389135002	0.8625890688942717	0.7569768715084942	0.896872982102819	0.9123376855953736	0.9107310428953134	0.7853295101377108	0.9053759083415456	0.8813279464752612	0.8160946711652662	0.7777025623392718	0.8922331617193329	0.8230605417762918	0.810502633563687	0.7999023734308371	0.7988432172559566	0.773154330823082	0.8830302713998156	0.7692032177880931	0.8714133236730104	0.8957033052836031	0.8843867076411722	0.8029688096414935	0.8219635220473336	0.7949453178645365	0.8514106220572599	0.886226671701496	0.9001696696558408	0.8011810358854392	0.7821259464609346	0.8025584505824336	0.873667228479942	0.780259887248476	0.7738215480462918	0.8686416091805815	0.7948701024260305	0.7969050126228903	0.7842196986675098	0.9008609353525865	0.8983015637647834	0.8035536480511015	0.9059510250278092	0.8141267896925173	0.9032079640357636	0.8550874801600093	0.8990506481319452	0.8830717166414414	0.8674386738341351	0.7860310092274505	0.8121768166575077
ShaoY_2019_ERR3406102_bin.6	0.9122495248438772	0.6874617612453616	0.893279482306091	0.7195429450629016	0.703289890487827	0.915821341297855	0.8254036564394968	0.7217291157570821	0.729671463480858	0.70706806045796	0.7178029685944429	0.7514539777355417	0.875535342564938	0.8797940990134854	0.7235016743596706	0.7288062268078559	0.709312154946149	0.7384668295773373	0.8897823332428274	0.7093777717440493	1.0	0.7376192415603222	0.6901425468368179	0.7966037650466106	0.7379351072495248	0.8666684767852294	0.7215435786043985	0.7180025341659879	0.7492913385826772	0.708077201556702	0.7101755815005882	0.7110507738256856	0.7197529188161824	0.8997379853380396	0.7108118381754005	0.7330758439677799	0.7383740610009956	0.6866711919630736	0.7246723685401394	0.7002063535161553	0.8757683953298941	0.6775409539324826	0.8694089962892569	0.7073984070956648	0.7066426825957101	0.8860367454068242	0.6840519504027514	0.6910548465924518	0.7361530455244819	0.7461503303466377	0.725299122092497	0.7081735903701692	0.7131468911213684	0.7393307086614174	0.7502163091682506	0.7582378495791474	0.7198755543488099	0.9290324916282017	0.7533061815548918	0.7181278848764594	0.8856281111412797	0.7189628020635351	0.7087080278758259	0.71992804778713	0.7185980631731378	0.6816526382478052	0.7055466558059553	0.7944311702416508	0.8884487283917096	0.8822214680061544	0.7122459046067517	0.716490180106797	0.7404538872296136	0.8615815910942167	0.8767603403022898	0.7506122726038555	0.7000140284188614	0.7195443026518237	0.8189302199294054	0.7347325549823513	0.7188116571635442	0.7462602950493258	0.7184840257036836	0.7423422934202191	0.7076301022716988	0.7406240383745135	0.7265594171418228	0.8984713548737442	0.7277563580414517	0.6892306996108245	0.7123318852384831	0.7301647207892117	0.7147438682233687	0.7131220019911304	0.8969648836998824
JG_Bg468	0.7306437265715445	0.6785744317512928	0.7428434548503238	0.7149177131963879	0.7013152888867475	0.7654656782644387	0.7382535570798651	0.7177349231767111	0.712876849561078	0.7098541896112314	0.7255302040999996	0.7395967089823908	0.7345777298596531	0.7455961208136728	0.7409512242681867	0.7343522803355743	0.7013593788138355	0.7577808494265355	0.757649943251264	0.7210543946975726	0.7438484324667314	1.0	0.6999303197337877	0.7414780307165886	0.7342518280274667	0.7461115638788045	0.7061379087465779	0.8310833076899651	0.7736164058164159	0.7096901023568112	0.7224984534435369	0.7093878363618265	0.7333986652115475	0.7739345805479787	0.7171735720431681	0.7261765533404029	0.716591766819739	0.7041838613594515	0.7203585011061118	0.7063229046262152	0.7589490052267017	0.6774535476255301	0.7619939374077578	0.8274452069022099	0.7219675561771579	0.7439875202779574	0.6855715486336895	0.7655565853305994	0.7482546979635454	0.7299082884063037	0.722032100194132	0.8008717078574159	0.7101941820386728	0.765611129570296	0.7977645043360397	0.7019411840372646	0.7126050374332572	0.7635625388343623	0.7842866227070397	0.7987099378241121	0.7346659097138291	0.8031584751066908	0.7058879143146357	0.7442856954549648	0.7005998502760621	0.7110682534798088	0.6971008372995329	0.7583194737935383	0.7442511507698237	0.7560249794436397	0.6832925084850383	0.7357177044693095	0.7486596889432917	0.7314168911692421	0.724054327880879	0.7784058445970976	0.6980194532030878	0.8010748851502852	0.7044493099926411	0.6986203489104106	0.8068133937016857	0.7740882134897904	0.8163649991432009	0.7328477683906132	0.7094278354709372	0.7830052876095033	0.7543809251521216	0.7792762797555872	0.724643405669601	0.68385885950722	0.7098819162664104	0.7163490449530897	0.6975990080220941	0.8080460935188262	0.7671520043417215
ShaoY_2019_ERR3406198_bin.10	0.7758455054412783	0.8311253695665849	0.7794305843869913	0.8635460778763289	0.8775527458010945	0.7811083852299175	0.7704980813990061	0.8685492860288104	0.8367933572372146	0.8759152041265648	0.8856277285022331	0.7582074605271435	0.7803902623136441	0.7876333899477889	0.8501010253506951	0.8324659998741901	0.8161736176637101	0.8952245077687614	0.780589545197207	0.8666727055419261	0.7711387054161163	0.7821319745863999	1.0	0.7691378247468076	0.8792159526954771	0.7695726237654903	0.858078379568472	0.7897077435994213	0.77261319745864	0.8364657482543876	0.8571393344656224	0.860191985909291	0.8660154746178524	0.7871336730200666	0.8583536516323834	0.8659832672831351	0.8464736742781657	0.8260018871485186	0.8467811536767944	0.8738433666729571	0.7859978612316789	0.8154836761653143	0.7691720450399446	0.7814480719632635	0.874055733786249	0.7829537648612945	0.8370172988614204	0.7341923633389947	0.8476210605774674	0.8673133295590363	0.8490437189406806	0.7551578285211046	0.8732948355035541	0.8232199786123168	0.7917232182172736	0.7388584009561553	0.8472436308737498	0.7820751085110398	0.7688092092847707	0.7578728061898471	0.7741334843052148	0.7573157199471598	0.8304459960998931	0.7541402780398817	0.8633055293451595	0.8456332641378876	0.8761733660439076	0.7697563062212996	0.7794547398880292	0.7670302572812481	0.8165112914386362	0.8674436686167202	0.8548687173680569	0.769027615273322	0.751112788576461	0.7816508775240611	0.8457822230609549	0.771947914700887	0.7483500031452476	0.8536845945775933	0.7712202302321193	0.7677463672391017	0.775158583380512	0.8491851292696735	0.850697364282569	0.7737943008114738	0.8650301314713468	0.778253506950997	0.8559939611247405	0.8375165125495376	0.8884197018305341	0.8366720764924199	0.840152481600302	0.7764649933949802	0.781991570736617
Bg42221_1D3	0.7424641738026418	0.644477329209325	0.7362794274561711	0.6699431373078689	0.6595869688538318	0.7549134397201437	0.8246145560387909	0.6681699769037521	0.6812920392231017	0.6493772623517653	0.668771441692104	0.7559935438558578	0.7268079398417029	0.7497041215321861	0.6668788324914233	0.6623195183554391	0.6590973554120857	0.6700541444933683	0.7296151976012318	0.6620295490153705	0.7440798981604041	0.682516072827467	0.6402658094492018	1.0	0.6569295496906994	0.7475249196358627	0.6690348199573192	0.677386949944623	0.7149808206596613	0.6622308814392609	0.660350934655177	0.6715694136794619	0.6782834490396823	0.7666130905751101	0.6596359301980065	0.6795767038547773	0.6880799386801373	0.6444929461897945	0.6702179117480213	0.6492451511386045	0.7659787035036063	0.6314616311893892	0.7441567168210919	0.6745556335935601	0.6653627191442233	0.7513354628704179	0.6449458386234096	0.6557498345444231	0.6567417238445122	0.6867132418487804	0.6718606492611902	0.6613660383856939	0.6596017416731949	0.684734950295794	0.7000708251168319	0.8173889590480564	0.6591188815203004	0.7593697662011399	0.7304205272967935	0.678074941246387	0.725428158513196	0.6753947297333801	0.6451513918528323	0.6891338738215511	0.6522693583024933	0.6387750209351954	0.6618894182716983	0.8654968563440395	0.7517630304708393	0.7357129953537372	0.646219677733056	0.6485993678921634	0.6658945406412923	0.7419728720386828	0.7192421459250655	0.725364002269105	0.6505388280342527	0.6778816283530079	0.7176023629757692	0.6729774744050353	0.6882601670763662	0.7152796536913477	0.686099958804938	0.6970934688943515	0.6589732637294362	0.7195950052675653	0.6641893352062455	0.7659288979983252	0.6883424727842459	0.6436551162916341	0.6552116818390556	0.6682712762365272	0.6553159357357032	0.6784839373024663	0.7608917886760852
