locus_tag	seed_id
BcK1E1_02026	fig|630129.38.peg.2078
BcK1E1_00244	fig|630129.38.peg.256
BcK1E1_00544	fig|630129.38.peg.554
BcK1E1_00489	fig|630129.38.peg.499
BcK1E1_01166	fig|630129.38.peg.1183
BcK1E1_01662	fig|630129.38.peg.1691
BcK1E1_01302	fig|630129.38.peg.1316
BcK1E1_00514	fig|630129.38.peg.522
BcK1E1_00358	fig|630129.38.peg.367
BcK1E1_00364	fig|630129.38.peg.373
BcK1E1_00339	fig|630129.38.peg.350
BcK1E1_00355	fig|630129.38.peg.364
BcK1E1_00604	fig|630129.38.peg.614
BcK1E1_00239	fig|630129.38.peg.251
BcK1E1_00762	fig|630129.38.peg.770
BcK1E1_00399	fig|630129.38.peg.407
BcK1E1_00264	-
BcK1E1_00258	fig|630129.38.peg.269
BcK1E1_00255	fig|630129.38.peg.267
BcK1E1_01906	fig|630129.38.peg.1950
BcK1E1_01704	fig|630129.38.peg.1735
BcK1E1_01202	fig|630129.38.peg.1219
BcK1E1_01189	fig|630129.38.peg.1208
BcK1E1_00700	fig|630129.38.peg.709
BcK1E1_00466	fig|630129.38.peg.477
BcK1E1_01260	fig|630129.38.peg.1271
BcK1E1_01651	fig|630129.38.peg.1680
BcK1E1_00653	fig|630129.38.peg.663
BcK1E1_01826	fig|630129.38.peg.1861
BcK1E1_01572	fig|630129.38.peg.1599
BcK1E1_01360	fig|630129.38.peg.1415
BcK1E1_01600	fig|630129.38.peg.1628
BcK1E1_00006	fig|630129.38.peg.6
BcK1E1_00751	fig|630129.38.peg.759
BcK1E1_01540	fig|630129.38.peg.1565
BcK1E1_01510	fig|630129.38.peg.1535
BcK1E1_01753	fig|630129.38.peg.1785
BcK1E1_01210	fig|630129.38.peg.1224
BcK1E1_00674	fig|630129.38.peg.683
BcK1E1_01240	fig|630129.38.peg.1252
BcK1E1_01372	fig|630129.38.peg.1391
BcK1E1_00446	fig|630129.38.peg.457
BcK1E1_00416	fig|630129.38.peg.424
BcK1E1_01272	fig|630129.38.peg.1283
BcK1E1_01774	fig|630129.38.peg.1805
BcK1E1_01560	fig|630129.38.peg.1586
BcK1E1_01976	fig|630129.38.peg.2026
BcK1E1_01310	fig|630129.38.peg.1325
BcK1E1_01340	fig|630129.38.peg.1355
BcK1E1_00370	fig|630129.38.peg.378
BcK1E1_00242	fig|630129.38.peg.254
BcK1E1_00744	fig|630129.38.peg.752
BcK1E1_00884	fig|630129.38.peg.899
BcK1E1_00916	fig|630129.38.peg.934
BcK1E1_01329	-
BcK1E1_00212	fig|630129.38.peg.222
BcK1E1_00714	fig|630129.38.peg.723
BcK1E1_00946	-
BcK1E1_01229	fig|630129.38.peg.1241
BcK1E1_00342	fig|630129.38.peg.353
BcK1E1_01476	fig|630129.38.peg.1500
BcK1E1_01504	fig|630129.38.peg.1529
BcK1E1_00312	fig|630129.38.peg.321
BcK1E1_01644	fig|630129.38.peg.1673
BcK1E1_00562	fig|630129.38.peg.573
BcK1E1_01614	fig|630129.38.peg.1643
BcK1E1_00270	-
BcK1E1_02080	fig|630129.38.peg.2128
BcK1E1_00755	fig|630129.38.peg.763
BcK1E1_00966	fig|630129.38.peg.982
BcK1E1_00570	fig|630129.38.peg.582
BcK1E1_00262	fig|630129.38.peg.279
BcK1E1_00739	fig|630129.38.peg.749
BcK1E1_00764	fig|630129.38.peg.772
BcK1E1_00758	fig|630129.38.peg.766
BcK1E1_01089	fig|630129.38.peg.1106
BcK1E1_01702	fig|630129.38.peg.1733
BcK1E1_01529	fig|630129.38.peg.1554
BcK1E1_01699	fig|630129.38.peg.1730
BcK1E1_01304	fig|630129.38.peg.1318
BcK1E1_00512	fig|630129.38.peg.520
BcK1E1_01655	fig|630129.38.peg.1684
BcK1E1_01658	fig|630129.38.peg.1687
BcK1E1_01664	fig|630129.38.peg.1693
BcK1E1_00542	fig|630129.38.peg.552
BcK1E1_01639	fig|630129.38.peg.1667
BcK1E1_00106	fig|630129.38.peg.110
BcK1E1_00799	fig|630129.38.peg.812
BcK1E1_00362	fig|630129.38.peg.371
BcK1E1_01692	fig|630129.38.peg.1722
BcK1E1_01876	fig|630129.38.peg.1918
BcK1E1_01196	fig|630129.38.peg.1215
BcK1E1_01522	fig|630129.38.peg.1547
BcK1E1_01709	fig|630129.38.peg.1740
BcK1E1_00180	fig|630129.38.peg.189
BcK1E1_01082	fig|630129.38.peg.1098
BcK1E1_00234	fig|630129.38.peg.246
BcK1E1_00394	fig|630129.38.peg.402
BcK1E1_00269	-
BcK1E1_00732	fig|630129.38.peg.742
BcK1E1_01357	fig|630129.38.peg.1376
BcK1E1_00369	fig|630129.38.peg.377
BcK1E1_00294	fig|630129.38.peg.305
BcK1E1_00334	fig|630129.38.peg.345
BcK1E1_00792	fig|630129.38.peg.804
BcK1E1_01257	fig|630129.38.peg.1268
BcK1E1_00609	fig|630129.38.peg.619
BcK1E1_00484	fig|630129.38.peg.495
BcK1E1_01632	fig|630129.38.peg.1662
BcK1E1_00549	fig|630129.38.peg.559
BcK1E1_00519	fig|630129.38.peg.529
BcK1E1_02006	fig|630129.38.peg.2057
BcK1E1_00219	fig|630129.38.peg.230
BcK1E1_01322	fig|630129.38.peg.1338
BcK1E1_00249	fig|630129.38.peg.261
BcK1E1_01557	fig|630129.38.peg.1583
BcK1E1_00594	fig|630129.38.peg.607
BcK1E1_00624	-
BcK1E1_00569	fig|630129.38.peg.581
BcK1E1_00534	fig|630129.38.peg.544
BcK1E1_00319	fig|630129.38.peg.327
BcK1E1_01926	fig|630129.38.peg.1973
BcK1E1_01724	fig|630129.38.peg.1755
BcK1E1_01222	fig|630129.38.peg.1234
BcK1E1_01379	fig|630129.38.peg.1398
BcK1E1_00320	fig|630129.38.peg.328
BcK1E1_00220	fig|630129.38.peg.231
BcK1E1_00866	fig|630129.38.peg.879
BcK1E1_01426	fig|630129.38.peg.1447
BcK1E1_01279	fig|630129.38.peg.1291
BcK1E1_01579	fig|630129.38.peg.1606
BcK1E1_01730	fig|630129.38.peg.1761
BcK1E1_01686	fig|630129.38.peg.1716
BcK1E1_00080	fig|630129.38.peg.80
BcK1E1_00520	fig|630129.38.peg.530
BcK1E1_01096	fig|630129.38.peg.1113
BcK1E1_00690	fig|630129.38.peg.699
BcK1E1_00630	fig|630129.38.peg.639
BcK1E1_01036	fig|630129.38.peg.1054
BcK1E1_00786	fig|630129.38.peg.796
BcK1E1_00846	fig|630129.38.peg.860
BcK1E1_00984	fig|630129.38.peg.1000
BcK1E1_00816	fig|630129.38.peg.830
BcK1E1_01790	fig|630129.38.peg.1823
BcK1E1_00608	fig|630129.38.peg.618
BcK1E1_01237	fig|630129.38.peg.1249
BcK1E1_00365	fig|630129.38.peg.374
BcK1E1_01397	fig|630129.38.peg.1418
BcK1E1_00354	fig|630129.38.peg.363
BcK1E1_00605	fig|630129.38.peg.615
BcK1E1_00545	fig|630129.38.peg.555
BcK1E1_01571	fig|630129.38.peg.1598
BcK1E1_00518	fig|630129.38.peg.528
BcK1E1_02083	fig|630129.38.peg.2131
BcK1E1_00515	fig|630129.38.peg.523
BcK1E1_01652	fig|630129.38.peg.1681
BcK1E1_01156	fig|630129.38.peg.1171
BcK1E1_00573	fig|630129.38.peg.585
BcK1E1_00548	fig|630129.38.peg.558
BcK1E1_01487	fig|630129.38.peg.1512
BcK1E1_01708	fig|630129.38.peg.1739
BcK1E1_01705	fig|630129.38.peg.1736
BcK1E1_01297	fig|630129.38.peg.1309
BcK1E1_01337	fig|630129.38.peg.1352
BcK1E1_00265	-
BcK1E1_00268	-
BcK1E1_00254	fig|630129.38.peg.266
BcK1E1_00752	fig|630129.38.peg.760
BcK1E1_00568	fig|630129.38.peg.580
BcK1E1_00554	fig|630129.38.peg.564
BcK1E1_00565	fig|630129.38.peg.576
BcK1E1_01597	fig|630129.38.peg.1625
BcK1E1_01627	fig|630129.38.peg.1655
BcK1E1_00315	fig|630129.38.peg.323
BcK1E1_00348	fig|630129.38.peg.359
BcK1E1_00373	fig|630129.38.peg.381
BcK1E1_01371	fig|630129.38.peg.1390
BcK1E1_00345	fig|630129.38.peg.356
BcK1E1_00318	fig|630129.38.peg.326
BcK1E1_00248	fig|630129.38.peg.260
BcK1E1_00273	fig|630129.38.peg.284
BcK1E1_00215	fig|630129.38.peg.225
BcK1E1_00218	fig|630129.38.peg.229
BcK1E1_00727	fig|630129.38.peg.736
BcK1E1_01271	fig|630129.38.peg.1282
BcK1E1_00245	fig|630129.38.peg.257
BcK1E1_01537	fig|630129.38.peg.1562
BcK1E1_01243	fig|630129.38.peg.1255
BcK1E1_01278	-
BcK1E1_00211	fig|630129.38.peg.221
BcK1E1_01213	fig|630129.38.peg.1226
BcK1E1_01275	fig|630129.38.peg.1286
BcK1E1_00241	fig|630129.38.peg.253
BcK1E1_00311	-
BcK1E1_01343	fig|630129.38.peg.1358
BcK1E1_01378	fig|630129.38.peg.1397
BcK1E1_01375	fig|630129.38.peg.1394
BcK1E1_00341	fig|630129.38.peg.352
BcK1E1_01313	fig|630129.38.peg.1329
BcK1E1_01563	fig|630129.38.peg.1589
BcK1E1_00561	fig|630129.38.peg.572
BcK1E1_00650	fig|630129.38.peg.660
BcK1E1_00261	fig|630129.38.peg.281
BcK1E1_01263	fig|630129.38.peg.1274
BcK1E1_00703	fig|630129.38.peg.712
BcK1E1_01701	fig|630129.38.peg.1732
BcK1E1_00541	fig|630129.38.peg.551
BcK1E1_01575	fig|630129.38.peg.1602
BcK1E1_01513	fig|630129.38.peg.1538
BcK1E1_01750	fig|630129.38.peg.1782
BcK1E1_00511	fig|630129.38.peg.519
BcK1E1_01578	fig|630129.38.peg.1605
BcK1E1_01543	fig|630129.38.peg.1568
BcK1E1_01603	fig|630129.38.peg.1632
BcK1E1_00361	fig|630129.38.peg.370
BcK1E1_01363	fig|630129.38.peg.1382
BcK1E1_01081	fig|630129.38.peg.1097
BcK1E1_00523	fig|630129.38.peg.533
BcK1E1_00693	fig|630129.38.peg.702
BcK1E1_01691	fig|630129.38.peg.1721
BcK1E1_01521	fig|630129.38.peg.1546
BcK1E1_00083	fig|630129.38.peg.84
BcK1E1_01733	fig|630129.38.peg.1764
BcK1E1_00731	fig|630129.38.peg.741
BcK1E1_01188	fig|630129.38.peg.1206
BcK1E1_01793	fig|630129.38.peg.1826
BcK1E1_00791	fig|630129.38.peg.803
BcK1E1_01185	fig|630129.38.peg.1203
BcK1E1_00633	fig|630129.38.peg.642
BcK1E1_01631	fig|630129.38.peg.1661
BcK1E1_01321	fig|630129.38.peg.1337
BcK1E1_00323	fig|630129.38.peg.332
BcK1E1_01677	fig|630129.38.peg.1707
BcK1E1_01221	fig|630129.38.peg.1233
BcK1E1_00777	fig|630129.38.peg.785
BcK1E1_00223	fig|630129.38.peg.234
BcK1E1_01225	fig|630129.38.peg.1237
BcK1E1_01747	fig|630129.38.peg.1780
BcK1E1_01887	fig|630129.38.peg.1930
BcK1E1_01717	fig|630129.38.peg.1748
BcK1E1_01228	fig|630129.38.peg.1240
BcK1E1_00647	fig|630129.38.peg.656
BcK1E1_00617	fig|630129.38.peg.627
BcK1E1_01325	fig|630129.38.peg.1341
BcK1E1_01328	fig|630129.38.peg.1344
BcK1E1_00507	fig|630129.38.peg.515
BcK1E1_01638	fig|630129.38.peg.1666
BcK1E1_00207	fig|630129.38.peg.217
BcK1E1_01659	fig|630129.38.peg.1688
BcK1E1_00183	fig|630129.38.peg.192
BcK1E1_00798	fig|630129.38.peg.811
BcK1E1_00795	fig|630129.38.peg.808
BcK1E1_01181	fig|630129.38.peg.1199
BcK1E1_01767	fig|630129.38.peg.1798
BcK1E1_00759	fig|630129.38.peg.767
BcK1E1_00738	fig|630129.38.peg.748
BcK1E1_00735	fig|630129.38.peg.745
BcK1E1_01528	fig|630129.38.peg.1553
BcK1E1_01085	fig|630129.38.peg.1101
BcK1E1_01698	fig|630129.38.peg.1729
BcK1E1_00307	fig|630129.38.peg.317
BcK1E1_00667	fig|630129.38.peg.677
BcK1E1_01695	fig|630129.38.peg.1725
BcK1E1_01088	fig|630129.38.peg.1105
BcK1E1_01525	fig|630129.38.peg.1550
BcK1E1_00291	fig|630129.38.peg.301
BcK1E1_00331	fig|630129.38.peg.340
BcK1E1_01333	fig|630129.38.peg.1348
BcK1E1_01293	fig|630129.38.peg.1305
BcK1E1_00481	fig|630129.38.peg.492
BcK1E1_01483	fig|630129.38.peg.1507
BcK1E1_00577	fig|630129.38.peg.589
BcK1E1_00988	fig|630129.38.peg.1005
BcK1E1_02087	fig|630129.38.peg.2135
BcK1E1_00985	fig|630129.38.peg.1001
BcK1E1_00231	fig|630129.38.peg.243
BcK1E1_00391	fig|630129.38.peg.399
BcK1E1_01393	-
BcK1E1_01233	fig|630129.38.peg.1245
BcK1E1_01533	fig|630129.38.peg.1558
BcK1E1_00531	fig|630129.38.peg.541
BcK1E1_00723	fig|630129.38.peg.732
BcK1E1_01721	fig|630129.38.peg.1752
BcK1E1_00277	fig|630129.38.peg.289
BcK1E1_00377	fig|630129.38.peg.385
BcK1E1_01593	fig|630129.38.peg.1621
BcK1E1_00856	fig|630129.38.peg.870
BcK1E1_00591	fig|630129.38.peg.604
BcK1E1_00621	fig|630129.38.peg.631
BcK1E1_00628	fig|630129.38.peg.637
BcK1E1_01567	fig|630129.38.peg.1593
BcK1E1_00595	fig|630129.38.peg.608
BcK1E1_00625	fig|630129.38.peg.634
BcK1E1_01317	fig|630129.38.peg.1333
BcK1E1_01347	fig|630129.38.peg.1364
BcK1E1_01728	fig|630129.38.peg.1759
BcK1E1_01217	-
BcK1E1_01725	fig|630129.38.peg.1757
BcK1E1_01247	fig|630129.38.peg.1259
BcK1E1_00538	fig|630129.38.peg.548
BcK1E1_00559	fig|630129.38.peg.570
BcK1E1_00535	fig|630129.38.peg.546
BcK1E1_01367	fig|630129.38.peg.1386
BcK1E1_00235	fig|630129.38.peg.247
BcK1E1_00395	fig|630129.38.peg.403
BcK1E1_00259	fig|630129.38.peg.270
BcK1E1_00398	fig|630129.38.peg.406
BcK1E1_00238	fig|630129.38.peg.250
BcK1E1_01607	fig|630129.38.peg.1636
BcK1E1_01547	fig|630129.38.peg.1572
BcK1E1_01983	fig|630129.38.peg.2033
BcK1E1_01517	fig|630129.38.peg.1542
BcK1E1_00981	fig|630129.38.peg.997
BcK1E1_00485	fig|630129.38.peg.496
BcK1E1_00707	fig|630129.38.peg.716
BcK1E1_00488	fig|630129.38.peg.498
BcK1E1_00295	fig|630129.38.peg.306
BcK1E1_01267	-
BcK1E1_00335	fig|630129.38.peg.346
BcK1E1_00338	fig|630129.38.peg.349
BcK1E1_00298	fig|630129.38.peg.309
BcK1E1_00359	fig|630129.38.peg.368
BcK1E1_00637	fig|630129.38.peg.646
BcK1E1_01208	fig|630129.38.peg.1222
BcK1E1_00768	fig|630129.38.peg.776
BcK1E1_00754	fig|630129.38.peg.762
BcK1E1_00252	fig|630129.38.peg.264
BcK1E1_01797	fig|630129.38.peg.1831
BcK1E1_00956	fig|630129.38.peg.972
BcK1E1_00765	fig|630129.38.peg.773
BcK1E1_00352	fig|630129.38.peg.361
BcK1E1_01737	fig|630129.38.peg.1770
BcK1E1_00087	fig|630129.38.peg.90
BcK1E1_01654	fig|630129.38.peg.1683
BcK1E1_01668	fig|630129.38.peg.1698
BcK1E1_01305	fig|630129.38.peg.1320
BcK1E1_01308	fig|630129.38.peg.1323
BcK1E1_01665	fig|630129.38.peg.1694
BcK1E1_00697	fig|630129.38.peg.706
BcK1E1_00527	fig|630129.38.peg.537
BcK1E1_00227	fig|630129.38.peg.238
BcK1E1_00718	fig|630129.38.peg.727
BcK1E1_00745	fig|630129.38.peg.753
BcK1E1_01771	fig|630129.38.peg.1802
BcK1E1_00885	fig|630129.38.peg.900
BcK1E1_00888	fig|630129.38.peg.903
BcK1E1_00773	fig|630129.38.peg.781
BcK1E1_00748	fig|630129.38.peg.756
BcK1E1_00715	fig|630129.38.peg.724
BcK1E1_01645	fig|630129.38.peg.1674
BcK1E1_00671	fig|630129.38.peg.680
BcK1E1_01618	fig|630129.38.peg.1647
BcK1E1_00552	fig|630129.38.peg.562
BcK1E1_01615	fig|630129.38.peg.1644
BcK1E1_01673	fig|630129.38.peg.1703
BcK1E1_01648	fig|630129.38.peg.1677
BcK1E1_01508	fig|630129.38.peg.1533
BcK1E1_00327	fig|630129.38.peg.336
BcK1E1_01505	fig|630129.38.peg.1530
BcK1E1_00503	fig|630129.38.peg.511
BcK1E1_01501	fig|630129.38.peg.1526
BcK1E1_01641	fig|630129.38.peg.1670
BcK1E1_00675	fig|630129.38.peg.684
BcK1E1_00613	fig|630129.38.peg.623
BcK1E1_01611	fig|630129.38.peg.1640
BcK1E1_00678	fig|630129.38.peg.687
BcK1E1_00643	fig|630129.38.peg.652
BcK1E1_01550	fig|630129.38.peg.1575
BcK1E1_01713	fig|630129.38.peg.1744
BcK1E1_00881	fig|630129.38.peg.894
BcK1E1_01775	fig|630129.38.peg.1807
BcK1E1_01778	fig|630129.38.peg.1810
BcK1E1_01883	fig|630129.38.peg.1926
BcK1E1_01743	fig|630129.38.peg.1776
BcK1E1_00711	fig|630129.38.peg.720
BcK1E1_01301	fig|630129.38.peg.1315
BcK1E1_00663	fig|630129.38.peg.673
BcK1E1_01661	fig|630129.38.peg.1690
BcK1E1_00303	fig|630129.38.peg.313
BcK1E1_01250	fig|630129.38.peg.1262
BcK1E1_00456	fig|630129.38.peg.467
BcK1E1_01763	fig|630129.38.peg.1795
BcK1E1_00187	fig|630129.38.peg.197
BcK1E1_00761	fig|630129.38.peg.769
BcK1E1_01201	-
BcK1E1_01350	fig|630129.38.peg.1368
BcK1E1_00203	fig|630129.38.peg.213
BcK1E1_01689	fig|630129.38.peg.1719
BcK1E1_00462	fig|630129.38.peg.473
BcK1E1_01099	fig|630129.38.peg.1116
BcK1E1_00153	fig|630129.38.peg.160
BcK1E1_01822	fig|630129.38.peg.1857
BcK1E1_01960	fig|630129.38.peg.2008
BcK1E1_01576	fig|630129.38.peg.1603
BcK1E1_02090	fig|630129.38.peg.2139
BcK1E1_01404	fig|630129.38.peg.1425
BcK1E1_01151	-
BcK1E1_00002	fig|630129.38.peg.2
BcK1E1_01100	fig|630129.38.peg.1117
BcK1E1_00849	fig|630129.38.peg.863
BcK1E1_00789	fig|630129.38.peg.801
BcK1E1_00819	fig|630129.38.peg.834
BcK1E1_02030	fig|630129.38.peg.2082
BcK1E1_01058	fig|630129.38.peg.1074
BcK1E1_01064	fig|630129.38.peg.1080
BcK1E1_01039	fig|630129.38.peg.1057
BcK1E1_01857	fig|630129.38.peg.1895
BcK1E1_01910	fig|630129.38.peg.1954
BcK1E1_00174	fig|630129.38.peg.183
BcK1E1_00894	fig|630129.38.peg.910
BcK1E1_01940	fig|630129.38.peg.1988
BcK1E1_00412	fig|630129.38.peg.420
BcK1E1_01376	fig|630129.38.peg.1395
BcK1E1_00442	fig|630129.38.peg.453
BcK1E1_01044	fig|630129.38.peg.1062
BcK1E1_01972	fig|630129.38.peg.2022
BcK1E1_01276	fig|630129.38.peg.1288
BcK1E1_01014	fig|630129.38.peg.1031
BcK1E1_01429	fig|630129.38.peg.1450
BcK1E1_00470	fig|630129.38.peg.480
BcK1E1_00834	fig|630129.38.peg.848
BcK1E1_00869	fig|630129.38.peg.882
BcK1E1_01440	fig|630129.38.peg.1462
BcK1E1_01410	fig|630129.38.peg.1431
BcK1E1_00216	fig|630129.38.peg.227
BcK1E1_00074	fig|630129.38.peg.74
BcK1E1_00942	fig|630129.38.peg.960
BcK1E1_02024	fig|630129.38.peg.2076
BcK1E1_00246	fig|630129.38.peg.258
BcK1E1_00912	fig|630129.38.peg.930
BcK1E1_01929	-
BcK1E1_00316	fig|630129.38.peg.324
BcK1E1_01472	fig|630129.38.peg.1496
BcK1E1_00346	fig|630129.38.peg.357
BcK1E1_01114	fig|630129.38.peg.1130
BcK1E1_01144	fig|630129.38.peg.1159
BcK1E1_00566	fig|630129.38.peg.578
BcK1E1_00970	fig|630129.38.peg.986
BcK1E1_00266	-
BcK1E1_01051	fig|630129.38.peg.1069
BcK1E1_00962	fig|630129.38.peg.978
BcK1E1_00820	fig|630129.38.peg.835
BcK1E1_01904	fig|630129.38.peg.1948
BcK1E1_01199	fig|630129.38.peg.1217
BcK1E1_01879	fig|630129.38.peg.1921
BcK1E1_01460	fig|630129.38.peg.1484
BcK1E1_01706	fig|630129.38.peg.1737
BcK1E1_01164	fig|630129.38.peg.1181
BcK1E1_01158	fig|630129.38.peg.1174
BcK1E1_00546	fig|630129.38.peg.556
BcK1E1_01139	fig|630129.38.peg.1154
BcK1E1_02009	fig|630129.38.peg.2061
BcK1E1_00516	fig|630129.38.peg.525
BcK1E1_01155	fig|630129.38.peg.1170
BcK1E1_00366	fig|630129.38.peg.375
BcK1E1_01000	fig|630129.38.peg.1016
BcK1E1_00102	fig|630129.38.peg.106
BcK1E1_00606	fig|630129.38.peg.616
BcK1E1_01086	fig|630129.38.peg.1102
BcK1E1_00680	fig|630129.38.peg.689
BcK1E1_01872	fig|630129.38.peg.1914
BcK1E1_01696	fig|630129.38.peg.1726
BcK1E1_01526	fig|630129.38.peg.1551
BcK1E1_00090	fig|630129.38.peg.94
BcK1E1_01192	fig|630129.38.peg.1211
BcK1E1_00969	fig|630129.38.peg.985
BcK1E1_00934	fig|630129.38.peg.951
BcK1E1_00736	fig|630129.38.peg.746
BcK1E1_01840	fig|630129.38.peg.1877
BcK1E1_01780	fig|630129.38.peg.1812
BcK1E1_00109	fig|630129.38.peg.113
BcK1E1_01810	fig|630129.38.peg.1845
BcK1E1_00796	fig|630129.38.peg.809
BcK1E1_02002	fig|630129.38.peg.2053
BcK1E1_01132	fig|630129.38.peg.1148
BcK1E1_00030	fig|630129.38.peg.29
BcK1E1_01326	fig|630129.38.peg.1342
BcK1E1_00919	fig|630129.38.peg.937
BcK1E1_00949	fig|630129.38.peg.965
BcK1E1_00124	fig|630129.38.peg.130
BcK1E1_00420	fig|630129.38.peg.428
BcK1E1_01479	fig|630129.38.peg.1503
BcK1E1_01226	fig|630129.38.peg.1238
BcK1E1_01922	fig|630129.38.peg.1968
BcK1E1_01860	fig|630129.38.peg.1898
BcK1E1_00584	fig|630129.38.peg.597
BcK1E1_00449	fig|630129.38.peg.461
BcK1E1_02074	fig|630129.38.peg.2122
BcK1E1_00419	fig|630129.38.peg.427
BcK1E1_00024	fig|630129.38.peg.22
BcK1E1_00862	fig|630129.38.peg.875
BcK1E1_00920	fig|630129.38.peg.938
BcK1E1_01422	fig|630129.38.peg.1443
BcK1E1_01804	fig|630129.38.peg.1840
BcK1E1_01979	fig|630129.38.peg.2029
BcK1E1_00384	fig|630129.38.peg.392
BcK1E1_01829	fig|630129.38.peg.1865
BcK1E1_00190	fig|630129.38.peg.200
BcK1E1_01092	fig|630129.38.peg.1109
BcK1E1_00870	fig|630129.38.peg.883
BcK1E1_00469	fig|630129.38.peg.479
BcK1E1_01682	fig|630129.38.peg.1712
BcK1E1_02053	fig|630129.38.peg.2103
BcK1E1_00434	fig|630129.38.peg.444
BcK1E1_01186	fig|630129.38.peg.1204
BcK1E1_01032	fig|630129.38.peg.1049
BcK1E1_00130	fig|630129.38.peg.135
BcK1E1_01457	fig|630129.38.peg.1481
BcK1E1_00494	fig|630129.38.peg.502
BcK1E1_00812	fig|630129.38.peg.826
BcK1E1_00782	fig|630129.38.peg.793
BcK1E1_00842	fig|630129.38.peg.856
BcK1E1_00009	fig|630129.38.peg.9
BcK1E1_00284	fig|630129.38.peg.294
BcK1E1_00336	fig|630129.38.peg.347
BcK1E1_00296	fig|630129.38.peg.307
BcK1E1_01280	fig|630129.38.peg.1292
BcK1E1_00992	fig|630129.38.peg.1009
BcK1E1_01169	fig|630129.38.peg.1187
BcK1E1_00486	fig|630129.38.peg.497
BcK1E1_01134	fig|630129.38.peg.1150
BcK1E1_02004	fig|630129.38.peg.2055
BcK1E1_01490	fig|630129.38.peg.1515
BcK1E1_01874	fig|630129.38.peg.1916
BcK1E1_01909	fig|630129.38.peg.1953
BcK1E1_01194	fig|630129.38.peg.1213
BcK1E1_01430	-
BcK1E1_00157	fig|630129.38.peg.165
BcK1E1_00396	fig|630129.38.peg.404
BcK1E1_00236	fig|630129.38.peg.248
BcK1E1_00932	fig|630129.38.peg.949
BcK1E1_01380	fig|630129.38.peg.1399
BcK1E1_01119	fig|630129.38.peg.1134
BcK1E1_01149	fig|630129.38.peg.1164
BcK1E1_00536	fig|630129.38.peg.547
BcK1E1_00800	fig|630129.38.peg.813
BcK1E1_01924	fig|630129.38.peg.1970
BcK1E1_01726	fig|630129.38.peg.1758
BcK1E1_00079	fig|630129.38.peg.79
BcK1E1_02029	fig|630129.38.peg.2081
BcK1E1_00851	fig|630129.38.peg.865
BcK1E1_01580	fig|630129.38.peg.1607
BcK1E1_00122	fig|630129.38.peg.127
BcK1E1_00596	fig|630129.38.peg.609
BcK1E1_01020	fig|630129.38.peg.1037
BcK1E1_00626	fig|630129.38.peg.635
BcK1E1_01853	fig|630129.38.peg.1890
BcK1E1_02040	fig|630129.38.peg.2092
BcK1E1_00855	fig|630129.38.peg.869
BcK1E1_02010	fig|630129.38.peg.2062
BcK1E1_00839	fig|630129.38.peg.853
BcK1E1_00864	fig|630129.38.peg.877
BcK1E1_01049	fig|630129.38.peg.1067
BcK1E1_01802	fig|630129.38.peg.1838
BcK1E1_01019	fig|630129.38.peg.1036
BcK1E1_01424	fig|630129.38.peg.1445
BcK1E1_01120	fig|630129.38.peg.1135
BcK1E1_00022	fig|630129.38.peg.20
BcK1E1_00582	fig|630129.38.peg.595
BcK1E1_00899	fig|630129.38.peg.916
BcK1E1_00179	fig|630129.38.peg.188
BcK1E1_01069	fig|630129.38.peg.1085
BcK1E1_01034	fig|630129.38.peg.1052
BcK1E1_01990	fig|630129.38.peg.2041
BcK1E1_00784	-
BcK1E1_00844	fig|630129.38.peg.858
BcK1E1_02060	fig|630129.38.peg.2110
BcK1E1_00986	fig|630129.38.peg.1002
BcK1E1_00814	fig|630129.38.peg.828
BcK1E1_01930	fig|630129.38.peg.1978
BcK1E1_00382	fig|630129.38.peg.390
BcK1E1_01409	fig|630129.38.peg.1430
BcK1E1_01684	fig|630129.38.peg.1714
BcK1E1_00432	fig|630129.38.peg.441
BcK1E1_00057	fig|630129.38.peg.56
BcK1E1_01094	fig|630129.38.peg.1111
BcK1E1_00289	fig|630129.38.peg.299
BcK1E1_00004	fig|630129.38.peg.4
BcK1E1_01953	fig|630129.38.peg.2002
BcK1E1_01062	fig|630129.38.peg.1078
BcK1E1_00160	fig|630129.38.peg.168
BcK1E1_00499	fig|630129.38.peg.507
BcK1E1_00951	fig|630129.38.peg.967
BcK1E1_00900	fig|630129.38.peg.917
BcK1E1_00455	fig|630129.38.peg.466
BcK1E1_00464	fig|630129.38.peg.475
BcK1E1_00458	fig|630129.38.peg.469
BcK1E1_00439	fig|630129.38.peg.449
BcK1E1_01402	fig|630129.38.peg.1423
BcK1E1_00389	fig|630129.38.peg.397
BcK1E1_01824	fig|630129.38.peg.1859
BcK1E1_01776	fig|630129.38.peg.1808
BcK1E1_00110	fig|630129.38.peg.114
BcK1E1_01012	fig|630129.38.peg.1029
BcK1E1_01974	fig|630129.38.peg.2024
BcK1E1_01809	fig|630129.38.peg.1844
BcK1E1_00140	fig|630129.38.peg.146
BcK1E1_01042	fig|630129.38.peg.1060
BcK1E1_00832	fig|630129.38.peg.846
BcK1E1_00172	fig|630129.38.peg.181
BcK1E1_01070	fig|630129.38.peg.1086
BcK1E1_00892	fig|630129.38.peg.908
BcK1E1_00676	fig|630129.38.peg.685
BcK1E1_00444	-
BcK1E1_00589	fig|630129.38.peg.602
